age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type
28.0,1947.0,1975.0,42.86%,750,1450.7700000000002,Bunnahabhain Single Cask,"Matthew Gloag & Son Ltd., Islay Single Malt",Matthew Gloag & Son Ltd., Islay Single Malt
25.0,1964.0,1989.0,46.00%,750,761.46,Bunnahabhain The Animals (Italian Import),"Moon-Import, Islay Single Malt",Moon-Import, Islay Single Malt
31.0,1976.0,2007.0,47.30%,700,213.12,Bunnahabhain Falster 2008,"Creative Whisky Company, Islay Single Malt",Creative Whisky Company, Islay Single Malt
30.0,1978.0,2008.0,45.00%,700,341.88000000000005,Bunnahabhain Coilltean (Italian Import),"Samaroli, Islay Single Malt",Samaroli, Islay Single Malt
34.0,1979.0,2013.0,46.50%,700,550.5600000000001,Bunnahabhain,"Duncan Taylor, Islay Single Malt",Duncan Taylor, Islay Single Malt
17.0,1979.0,1996.0,57.20%,700,328.56,Bunnahabhain,"Signatory Vintage, Islay Single Malt",Signatory Vintage, Islay Single Malt
33.0,1980.0,2013.0,48.90%,700,304.14000000000004,Bunnahabhain The Whiskyman,"The Whisky Agency, Islay Single Malt",The Whisky Agency, Islay Single Malt
16.0,1988.0,2004.0,53.80%,750,132.09,Bunnahabhain Scott´s Selection (US Import),"Robert Scott & Co, Islay Single Malt",Robert Scott & Co, Islay Single Malt
14.0,1990.0,2004.0,53.20%,700,135.42000000000002,Bunnahabhain,"Berry Bros & Rudd, Islay Single Malt",Berry Bros & Rudd, Islay Single Malt
22.0,1994.0,2016.0,50.40%,700,118.77000000000001,Bunnahabhain Authentic Collection,"Cadenhead, Islay Single Malt",Cadenhead, Islay Single Malt
17.0,1997.0,2014.0,48.40%,700,124.32000000000001,Bunnahabhain Old Particular,"Douglas Laing, Islay Single Malt",Douglas Laing, Islay Single Malt
16.0,1967.0,1983.0,46.00%,750,2584.0800000000004,Caol Ila Duthie for Corti (US Import),"R. W. Duthie & Co., Islay Single Malt",R. W. Duthie & Co., Islay Single Malt
17.0,1977.0,1994.0,59.20%,700,330.78000000000003,Caol Ila Cask Strength,"Cadenhead, Islay Single Malt",Cadenhead, Islay Single Malt
33.0,1984.0,2017.0,52.70%,700,467.31000000000006,Caol Ila Exclusive,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail, Islay Single Malt
18.0,1996.0,2014.0,62.20%,700,204.24,Caol Ila Masterpieces,"Speciality Drinks, Islay Single Malt",Speciality Drinks, Islay Single Malt
16.0,1999.0,2015.0,63.50%,700,117.66000000000001,Caol Ila 53.237,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society, Islay Single Malt
6.0,2011.0,2017.0,60.30%,700,82.14,Caol Ila 53.241,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society, Islay Single Malt
8.0,1997.0,2005.0,59.80%,700,114.33000000000001,Caol Ila Unpeated (First Release),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
16.0,1962.0,1978.0,45.71%,750,858.0300000000001,Cardhu,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
7.0,2008.0,2015.0,61.80%,700,690.4200000000001,Chichibu Dream Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
,2009.0,,63.10%,700,678.21,Chichibu French Oak,"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
6.0,2009.0,2015.0,61.40%,700,579.4200000000001,Chichibu Dream Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
,2010.0,,59.40%,700,937.95,Chichibu Fifty Two Seats of Happiness (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
4.0,2010.0,2014.0,59.70%,700,529.47,Chichibu Single Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
,2010.0,,61.50%,700,739.2600000000001,Chichibu Single Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
4.0,2010.0,2014.0,59.70%,700,627.1500000000001,Chichibu Single Cask (Private Bottling),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
4.0,2011.0,2015.0,61.80%,700,386.28000000000003,Chichibu Single Cask Single Cask (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
4.0,2013.0,2017.0,62.90%,700,614.94,Chichibu Single Cask Peated (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
23.0,1965.0,1988.0,50.70%,50,434.01000000000005,Clynelish,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
22.0,1972.0,1994.0,58.95%,200,712.6200000000001,Clynelish Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1983.0,2003.0,46.00%,700,285.27000000000004,Clynelish,"Murray McDavid, Highlands Single Malt",Murray McDavid, Highlands Single Malt
24.0,1984.0,2008.0,55.40%,700,255.3,Clynelish 26.57,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society, Highlands Single Malt
17.0,1993.0,2010.0,46.00%,700,86.58000000000001,Clynelish Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
16.0,1995.0,2011.0,50.00%,700,96.57000000000001,Clynelish The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing, Highlands Single Malt
19.0,1996.0,2015.0,49.10%,700,205.35000000000002,Clynelish,"Adelphi, Highlands Single Malt",Adelphi, Highlands Single Malt
18.0,1996.0,2014.0,46.00%,700,207.57000000000002,Clynelish First Cask,"Direct Wines, Highlands Single Malt",Direct Wines, Highlands Single Malt
14.0,1997.0,2011.0,46.00%,700,93.24000000000001,Clynelish Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
14.0,1972.0,1986.0,40.00%,750,287.49,Coleburn Connoisseurs Choice (Old Style),"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
15.0,1981.0,1996.0,64.80%,700,690.4200000000001,Convalmore 83.7,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
16.0,1962.0,1978.0,45.71%,750,1144.41,Convalmore Glenlivet (1950s),"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
11.0,1969.0,1980.0,40.00%,50,23.310000000000002,Cragganmore,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
,1984.0,,43.00%,700,130.98000000000002,Cragganmore Distillers Edition (First Release),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
13.0,1987.0,2000.0,40.00%,700,85.47000000000001,Cragganmore Distillers Edition,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
17.0,1988.0,2005.0,55.50%,700,129.87,Cragganmore Cask Strength,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
12.0,2004.0,2016.0,57.70%,700,83.25000000000001,Cragganmore 37.90,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
13.0,1981.0,1994.0,59.20%,700,152.07000000000002,Craigellachie,"Ian Macleod, Speyside Single Malt",Ian Macleod, Speyside Single Malt
13.0,1966.0,1979.0,45.71%,750,693.7500000000001,Dailuaine Sherry Wood (1950s),"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
23.0,1966.0,1989.0,55.80%,700,549.45,Dailuaine,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
35.0,1976.0,2011.0,50.50%,700,266.40000000000003,Dailuaine Romantiques,"The Whisky Agency, Speyside Single Malt",The Whisky Agency, Speyside Single Malt
27.0,1981.0,2008.0,53.70%,700,314.13000000000005,Dallas Dhu,"Duncan Taylor, Speyside Single Malt",Duncan Taylor, Speyside Single Malt
,1995.0,,40.00%,700,184.26000000000002,Dalmore Distillery Manager´s Exclusive,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
9.0,2008.0,2017.0,60.30%,700,79.92,Dalmore 13.49,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society, Highlands Single Malt
29.0,1973.0,2002.0,57.80%,700,350.76000000000005,Dalwhinnie,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
,1980.0,,43.00%,700,94.35000000000001,Dalwhinnie Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
15.0,1988.0,2003.0,43.00%,700,78.81,Dalwhinnie Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
15.0,1989.0,2004.0,43.00%,700,67.71000000000001,Dalwhinnie Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
15.0,1990.0,2005.0,43.00%,700,64.38000000000001,Dalwhinnie Distillers Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
12.0,1996.0,2008.0,43.00%,700,77.7,Deanston,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
20.0,1981.0,2001.0,50.00%,200,165.39000000000001,Dufftown,"Douglas Laing, Speyside Single Malt",Douglas Laing, Speyside Single Malt
20.0,1976.0,1996.0,50.20%,50,21.090000000000003,Edradour,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
11.0,2006.0,2017.0,54.90%,750,68.82000000000001,Edradour (US Import),"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
9.0,2006.0,2015.0,60.30%,500,157.62,Edradour Single Cask (Taiwan Exclusive),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
9.0,2006.0,2015.0,40.00%,700,81.03,Edradour Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1969.0,1989.0,55.00%,750,313.02000000000004,Glen Albyn,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
27.0,1974.0,2001.0,61.30%,700,270.84000000000003,Glen Albyn Raw Cask,"Blackadder, Highlands Single Malt",Blackadder, Highlands Single Malt
24.0,1978.0,2002.0,43.00%,700,243.09000000000003,Glen Albyn,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
38.0,1958.0,1996.0,40.00%,700,966.8100000000001,Glenfarclas,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
5.0,1991.0,1996.0,40.00%,700,36.63,Glen Deveron,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
5.0,1991.0,1996.0,40.00%,700,38.85,Glen Deveron (1980s),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
10.0,2006.0,2016.0,58.90%,700,67.71000000000001,Glen Elgin 85.46,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
30.0,1973.0,2003.0,46.00%,700,1211.0100000000002,Glen Flagler,"Original Bottling, Lowlands Single Malt",Original Bottling, Lowlands Single Malt
29.0,1968.0,1997.0,57.20%,700,1214.3400000000001,Glen Garioch Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
26.0,1971.0,1997.0,43.00%,700,1772.67,Glen Garioch Sherry Wood,"Samaroli, Highlands Single Malt",Samaroli, Highlands Single Malt
20.0,1990.0,2010.0,46.00%,700,108.78000000000002,Glen Garioch First Cask,"Direct Wines, Highlands Single Malt",Direct Wines, Highlands Single Malt
25.0,1990.0,2015.0,52.10%,700,276.39000000000004,Glen Garioch,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
25.0,1991.0,2016.0,47.00%,700,138.75,Glen Garioch Authentic Collection,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
20.0,1997.0,2017.0,57.30%,700,156.51000000000002,Glen Garioch Hand Filled,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
40.0,1948.0,1988.0,40.00%,750,889.1100000000001,Glen Grant,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
48.0,1953.0,2001.0,45.00%,700,1468.5300000000002,Glenlivet Private Collection,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
10.0,1967.0,1977.0,49.60%,750,2903.76,Glen Grant (US Import),"Averys, Speyside Single Malt",Averys, Speyside Single Malt
5.0,1980.0,1985.0,40.00%,1000,43.290000000000006,Glen Grant,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
5.0,1982.0,1987.0,40.00%,750,56.61000000000001,Glen Grant,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
32.0,1984.0,2016.0,44.70%,700,308.58000000000004,Glen Grant 9.135,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
14.0,1990.0,2004.0,57.50%,500,119.88000000000001,Glen Grant Cask Strength,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
5.0,1988.0,1993.0,40.00%,700,41.07,Glen Grant Pure Malt,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
20.0,1948.0,1968.0,40.00%,50,32.190000000000005,Glen Grant Royal Marriage,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
17.0,1963.0,1980.0,40.00%,750,480.63000000000005,Glen Keith Connoisseurs Choice (Pinerolo),"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
21.0,1993.0,2014.0,51.50%,700,89.91000000000001,Glen Keith Old Particular,"Douglas Laing, Speyside Single Malt",Douglas Laing, Speyside Single Malt
20.0,1995.0,2015.0,46.00%,700,81.03,Glen Keith First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
26.0,1965.0,1991.0,56.00%,50,41.07,Glen Mhor,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
31.0,1980.0,2011.0,43.00%,700,248.64000000000001,Glen Mhor,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
27.0,1959.0,1986.0,43.00%,750,1623.93,Glen Moray Duthie for Corti (US Import),"R. W. Duthie & Co., Speyside Single Malt",R. W. Duthie & Co., Speyside Single Malt
16.0,2001.0,2017.0,57.70%,700,105.45,Glen Moray 35.189,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
10.0,2006.0,2016.0,58.60%,700,63.27,Glen Moray 35.186,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
23.0,1974.0,1997.0,60.80%,700,264.18,Glen Ord Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
31.0,1974.0,2005.0,44.00%,700,296.37,Glen Scotia,"Signatory Vintage, Campbeltown Single Malt",Signatory Vintage, Campbeltown Single Malt
9.0,1990.0,1999.0,40.00%,700,76.59,Glen Scotia MacPhail´s Collection,"Gordon & MacPhail, Campbeltown Single Malt",Gordon & MacPhail, Campbeltown Single Malt
15.0,1992.0,2007.0,57.20%,700,99.9,Glen Scotia Scott´s Selection,"Robert Scott & Co, Campbeltown Single Malt",Robert Scott & Co, Campbeltown Single Malt
,1992.0,,64.00%,700,103.23,Glen Scotia,"The Classic Whisky Guild, Campbeltown Single Malt",The Classic Whisky Guild, Campbeltown Single Malt
11.0,2005.0,2016.0,61.00%,700,115.44000000000001,Glen Scotia 93.76,"Scotch Malt Whisky Society, Campbeltown Single Malt",Scotch Malt Whisky Society, Campbeltown Single Malt
11.0,2006.0,2017.0,56.50%,700,103.23,Glen Scotia Single Cask (US Exclusive),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
10.0,2007.0,2017.0,59.20%,700,103.23,Glen Scotia Single Cask (US Exclusive),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
26.0,1989.0,2015.0,52.80%,700,220.89000000000001,Glenburgie,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
16.0,1997.0,2013.0,50.00%,700,75.48,Glenburgie The Old Malt Cask,"Hunter Laing, Speyside Single Malt",Hunter Laing, Speyside Single Malt
29.0,1972.0,2001.0,46.00%,700,204.24,Glencadam First Cask,"Direct Wines, Highlands Single Malt",Direct Wines, Highlands Single Malt
,1974.0,,40.00%,50,17.76,Glencadam Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
20.0,1990.0,2010.0,58.10%,700,93.24000000000001,Glencadam Cask Collection,"Dewar Rattray, Highlands Single Malt",Dewar Rattray, Highlands Single Malt
30.0,1985.0,2015.0,52.50%,700,1313.13,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1993.0,2014.0,58.60%,700,355.20000000000005,Glendronach Hand Filled,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
18.0,1993.0,2011.0,56.10%,700,207.57000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
16.0,1995.0,2011.0,53.30%,700,152.07000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1995.0,2014.0,57.20%,700,159.84,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
12.0,2004.0,2016.0,55.20%,700,165.39000000000001,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
12.0,2004.0,2016.0,58.20%,700,109.89000000000001,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
12.0,2004.0,2016.0,56.90%,700,107.67000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
23.0,1973.0,1996.0,58.60%,750,461.76000000000005,Glendullan Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
11.0,1984.0,1995.0,43.00%,50,29.970000000000002,Glendullan,"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
20.0,1984.0,2004.0,43.00%,700,198.69000000000003,Glenesk Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
8.0,1969.0,1977.0,49.60%,722,846.9300000000001,Glenfarclas (US Import),"Averys, Speyside Single Malt",Averys, Speyside Single Malt
39.0,1972.0,2011.0,44.70%,750,863.58,Glenfarclas Family Cask (US Import),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
29.0,1972.0,2001.0,51.20%,700,582.75,Glenfarclas Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
19.0,1982.0,2001.0,43.00%,700,207.57000000000002,Glenfarclas,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
9.0,1982.0,1991.0,57.50%,700,326.34000000000003,Glenfarclas 1.27,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
28.0,1983.0,2011.0,49.50%,750,535.0200000000001,Glenfarclas Family Cask (US Import),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
25.0,1990.0,2015.0,54.00%,700,436.23,Glenfarclas 10th Anniversary,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
21.0,1993.0,2014.0,53.40%,700,156.51000000000002,Glenfarclas 1.193,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
21.0,1961.0,1982.0,45.00%,750,636.0300000000001,Glen Grant (Red),"Zenith, Speyside Single Malt",Zenith, Speyside Single Malt
29.0,1977.0,2006.0,47.70%,700,990.1200000000001,Glenfiddich Turnberry´s Centenary,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
